"Country","Landscape..","Household.ID","Round","survey_uuid","shortage_year","number_meals","diversity","Nonfood.Spending","Food.Consumption.Value","Food.Spending","Food_As_Percent_Total_Spending","median_field_size","Total_Area_Farmed","intercrop_rate","pesticide","herbicide","fungicide","yield_quantile","avg_pct_crops_any_sold","pct_fields_irrigated","pct_fields_inorganic_fert","pct_buy_seed","number_fields","Total_Area_Owned","Crops","Permanent.Crops","Livestock.Byproducts","Livestock","Crop.Byproducts","total","Bananas","Maize","Paddy","Sorghum","Bulrush.Millet","Finger.Millet","Wheat","Cassava","Sweet.Potatoes","Irish.Potatoes","Yams","Onions","Beans","Pigeon.Pea","Field.Peas","Sunflower","Sesame.Simsim","Groundnut","Palm.Oil","Coconut","Cashew.Nut","Soyabeans","Cotton","Pyrethrum","Coffee","Tea","Cocoa","Rubber","Sugar.Cane","Pineapple","Orange","Tomatoes","Chilies","Egg.Plant","Okra","Timber","Good_Soil","Bad_Soil","erosion_control","Male.Gender","Male.Literacy.Rate","Male.Percent.Attended.School","Male.Percent.Worked.Recently","Male.Mean.Hours.Worked.Last.Week","Male.Percent.Operated.Business","Male.Percent.Collects.Firewood","Male.Mean.Hours.Spent","Female.Gender","Female.Literacy.Rate","Female.Percent.Attended.School","Female.Percent.Worked.Recently","Female.Mean.Hours.Worked.Last.Week","Female.Percent.Operated.Business","Female.Percent.Collects.Firewood","Female.Mean.Hours.Spent","HH.Head.Gender","income_own","income_wage","income_crops","income_perm_crop","income_lvstk_byprod","income_byprod","income_lvstk","cost_seeds","cost_org_fert","cost_syn_fert","cost_pesticide","Total_Income","AgIncome","NonAgIncome","AgInvestments","size","literate","years","age","bundles","cost","total_fuelwood_value","hh_annual_nonfuel_nr_value","Nonfuel_NR_decreasing","No_Toilet","Flush_Toilet","Pit_Latrine","Satisfied_Drinking_Water","Unsatisfied_Drinking_Water","Dispose_Garbage_Within_Compound","No_Measure_Safe_Drinking_Water"
"RWA","L06","fiLpRcMBzoA",1,"baab43c7-2223-4e74-ab4a-7be4d6d1441a",TRUE,2,0.571428571428571,88146.801843318,36498,587617.8,86.9559900588348,0.054,0.108,0.5,0,0,0,2.75,0,0,0.25,0.5,2,0.108,22800,30000,10000,0,0,62800,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,TRUE,"Male",0,1,1,24,0,0,NA,"Female",0.333333333333333,0.666666666666667,1,18,0,0.666666666666667,5,"Female",0,876000,0,6000,1000,0,0,3200,0,410,0,883000,7000,876000,3610,4,0.25,2,25.75,104,600,62400,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","H4YdiXt5cz3",1,"189630a0-dc7b-4031-9b7f-733a89e79c46",TRUE,2,0.685714285714286,1427267.08294931,745602,216381,13.1646793644375,0.2088,1.0892,0.2,0.2,0,0,2.5,0.2,0,0.2,0,5,1.0892,69700,97500,34100,26100,36000,263400,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.2,TRUE,"Male",0.5,1,1,NA,0,1,3,"Female",0.6,0.6,1,NA,0,0.8,3.25,"Male",0,0,4500,4500,0,36000,26100,0,0,0,0,71100,71100,0,0,7,0.571428571428571,2.85714285714286,19.5714285714286,312,600,187200,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","HbRbhAKMLv3",1,"9709b590-7821-4cf3-8a21-6cb6880d8d0a",FALSE,2,0.728571428571429,109388.999078341,87595.2,196828.5,64.2773520757037,0.3981,1.2764,0.666666666666667,0,0,0,2.75,0.428571428571429,0,0,0,3,1.2764,386000,176000,25000,0,0,587000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Female",0.5,0.5,1,NA,NA,0.5,1,"Female",12000,0,170000,160000,0,0,0,0,0,0,0,342000,330000,12000,0,2,0.5,3,28,52,600,31200,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","jQRmJu3n453",1,"49b9a6cb-7c61-4f22-909d-212640ef9669",TRUE,2,0.471428571428571,324599.79078341,258093,116793.6,26.4602058931395,0.15565,0.3113,0.285714285714286,0,0,0,2.16666666666667,0.2,0,0,0,3,0.3113,101000,48000,72000,96000,9000,326000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.333333333333333,0.333333333333333,TRUE,"Male",0.5,1,0.5,30,0,0,NA,"Female",0.5,0.5,0.5,NA,0,0.5,2,"Male",0,365000,6000,0,43200,9000,93000,0,0,0,0,516200,151200,365000,0,4,0.5,3.25,18.25,52,600,31200,52000,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L06","JYjBoTCdte4",1,"cfb103df-cfd6-49a2-98cb-27854f793694",TRUE,2,0.514285714285714,55275.6165898618,134521.2,143385,72.1758557188115,0.1299,0.2598,0.333333333333333,0.166666666666667,0,0,2.83333333333333,0.2,0.333333333333333,0.166666666666667,0.166666666666667,3,0.1374,73700,54000,31200,0,11723.5664335664,170623.566433566,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.333333333333333,0,TRUE,"Male",0.333333333333333,0.333333333333333,1,NA,0,0,NA,"Female",1,1,1,NA,0,0.5,2,"Female",0,0,19500,1500,0,0,0,2000,0,2000,300,21000,21000,0,4300,5,0.6,5,20.6,104,600,62400,0,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"RWA","L06","kKLu4qgLM62",1,"f62e9ddd-61fb-467e-ad01-38166eefa607",TRUE,2,0.357142857142857,81809.2571428571,6256.8,79774.2,49.3702767663097,0.0706,0.0706,0.5,0,0,0,3,0,0,0,0,1,0.0706,30000,36500,0,0,0,66500,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,"Male",0,0.666666666666667,0.5,NA,0,0,NA,"Female",0,1,1,NA,0,1,4,"Male",260714.3,0,0,0,0,0,0,0,3000,0,0,260714.3,0,260714.3,3000,4,0,1,20,52,600,31200,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L06","kxErk1sYmQB",1,"a4e1b2da-7a5f-4ab1-a784-88f6db04b00a",FALSE,3,0.685714285714286,380175,214034.7,368108.4,49.1937145739168,0.0941,0.5894,0.2,0,0,0,3.57142857142857,0.4,0,0,0,5,0.5894,187500,129500,20000,240000,0,577000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.2,0,TRUE,"Male",0.333333333333333,0.333333333333333,1,24,1,0.333333333333333,1,"Female",1,1,1,NA,0,1,4,"Male",1680000,252000,37500,62000,0,0,240000,0,0,0,0,2271500,339500,1932000,0,4,0.5,2.25,16,164,600,98400,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L06","Lka6n6s87G",1,"a5d8eb92-766c-4b2c-916a-bd5607ef0ea4",TRUE,2,0.8,251058.357603687,351945,216381,46.2907105446299,0.0913,0.6782,0.666666666666667,0,0,0,NA,NA,0,0.666666666666667,0,3,0.6782,86600,0,0,0,0,86600,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.333333333333333,0,TRUE,"Male",1,1,1,NA,0,1,1,"Female",1,1,1,NA,0,0.5,1,"Male",0,0,0,0,0,0,0,0,0,8920,0,0,0,0,8920,4,1,8,38.25,156,600,93600,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","nny1kAHD1A6",1,"99a5396c-afa3-4337-862b-10a14c02c954",FALSE,2,0.685714285714286,2102833.7124424,140778,534695.7,20.2725966761775,1.2644,1.2644,0,0,0,0,2.5,0.5,0,0,0.25,2,1.2644,205700,240000,216000,590000,180000,1431700,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"Male",1,1,1,0,0,1,3,"Female",1,1,1,NA,NA,0,NA,"Female",521428.6,240000,6000,0,96000,180000,575000,300,0,0,0,1618428.6,857000,761428.6,300,2,1,5.5,43.5,156,600,93600,0,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","NpBRQomLNX3",1,"029e99b4-6ea2-46e4-a89d-91d96aff41c4",TRUE,2,0.5,724762.124423963,5214,328482,31.1876413438007,0.20595,0.7883,0.4,0.125,0,0,1.4,0.25,0,0.125,0,4,0.7883,40500,135000,30000,340000,0,545500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.75,TRUE,"Male",1,1,1,20,0,1,2,"Female",0.5,0.5,1,NA,0,0.5,2,"Male",0,782142.9,4500,0,0,0,340000,0,0,0,0,1126642.9,344500,782142.9,0,3,0.666666666666667,4,18.3333333333333,36,600,21600,0,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"RWA","L06","NpVRwZSF9A9",1,"ad6d286d-f2bc-4474-b436-a7b58fd8ad0b",FALSE,3,0.742857142857143,193931.141013825,445797,829026,81.0421049681881,0.12145,0.6679,0.666666666666667,0.125,0,0,1.75,0.333333333333333,0,0.125,0.166666666666667,4,0.6679,280750,136500,0,270000,39078.5547785548,726328.554778555,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5,0.25,TRUE,"Male",1,1,1,5,0,0,NA,"Female",1,1,1,48,0,1,2.33333333333333,"Male",0,667500,75500,116500,0,0,270000,2250,0,0,0,1129500,462000,667500,2250,5,1,5,29.2,232,600,139200,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","PGN47oqwcT6",1,"aca8eac8-ea78-4877-9ea7-8c0eabb5a714",TRUE,2,0.557142857142857,6934.51059907834,10428,226809,97.0332820871453,0.1228,0.3251,0,0,0,0,NA,0.5,0,0,0,3,0.3251,45000,62000,6000,23000,6305.4358974359,142305.435897436,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.333333333333333,0,FALSE,"Male",0,0,1,20,0,0,NA,"Female",0,0,1,20,0,1,2,"Male",0,511000,32000,57000,0,23500,23000,0,0,0,0,646500,135500,511000,0,2,0,0,51,104,600,62400,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","pYrS9Lnoio5",1,"fff00404-337e-4b68-baaf-33a279446a8b",TRUE,2,0.4,320685.411981567,119922,78210,19.6066431577845,0.3021,0.6042,0,0,0,0,2.5,0,0,0,0,2,0.6042,96000,24000,60000,0,27631.4219114219,207631.421911422,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"Female",0.333333333333333,0.333333333333333,1,NA,0,0.666666666666667,NA,"Female",0,0,0,0,0,12000,0,0,0,0,0,12000,12000,0,0,3,0.333333333333333,3.33333333333333,31.6666666666667,104,600,62400,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L06","QLDaeeq1A6A",1,"7e1c418a-43ad-46cf-802e-81167036a8fc",FALSE,2,0.742857142857143,1417005.38248848,427548,1574628,52.6343906047139,0.069,0.6898,0,0.2,0,0,3.5,0.333333333333333,0,0.3,0.2,5,0.6898,180500,147600,27000,40500,7000,402600,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,"Male",0.5,0.5,0.666666666666667,0,0,0,NA,"Female",0.571428571428571,0.714285714285714,0.857142857142857,NA,0,0.428571428571429,5,"Male",0,1095000,110000,116600,8000,7000,40500,2500,18000,1560,0,1377100,282100,1095000,22060,11,0.545454545454545,3.09090909090909,20.5454545454545,520,600,312000,0,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"RWA","L06","R5nJaf2Sop9",1,"07c3b205-0358-4051-83dc-a5730b04e1d1",FALSE,2,0.371428571428571,159383.576036866,156420,236715.6,59.7616996754288,0.2718,0.2718,0,0,0,0,2.66666666666667,0.5,0,0,0.25,2,0.2718,91000,64000,18000,0,0,173000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,"Male",1,1,1,12,0,0,NA,"Female",0,0.5,1,NA,0,0.5,3,"Female",0,417142.88,64000,64000,0,0,0,3000,0,0,0,545142.88,128000,417142.88,3000,3,0.333333333333333,2.33333333333333,40.6666666666667,104,600,62400,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","R9DTr4peJNA",1,"5e5ff760-0102-4ebc-8637-df393853ab85",TRUE,2,0.614285714285714,196970.794470046,187704,231501.6,54.0295251194261,0.07925,0.5671,0.75,0,0,0,2.57142857142857,0.166666666666667,0.25,0.125,0.875,4,0.4086,162750,165000,22550,140000,0,490300,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,TRUE,"Male",1,1,1,NA,0,0,NA,"Female",1,1,1,NA,0,1,3,"Male",0,0,1000,15000,1700,0,140000,12350,0,500,0,157700,157700,0,12850,4,1,7.75,38.5,116,600,69600,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","to8Gc5JzaT7",1,"78337083-f012-4773-af3c-f1c5b85c596b",FALSE,2,0.714285714285714,134140.313364055,404867.1,209863.5,61.0061551201189,0.08095,0.1619,0.25,0,0,0,3,0.25,0,0,1,3,0.1,35700,86000,120000,30000,14000,285700,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,TRUE,"Male",0.333333333333333,0.666666666666667,1,NA,0,1,5.33333333333333,"Female",0,0,1,NA,0,1,4,"Male",52142.86,0,5000,8000,3000,14000,30000,10300,0,0,0,112142.86,60000,52142.86,10300,4,0.25,2,31.25,312,600,187200,1000,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","vdieyWj8obA",1,"e5cd99bc-bd52-469b-9d0b-f24731128d6a",TRUE,1,0.4,411411.810138249,7821,159027,27.8780120099926,0.0993,0.7479,0,0.125,0,0,1.8,0.2,0,0.125,0.25,4,0.2378,53500,63000,18000,0,11815.710955711,146315.710955711,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,TRUE,"Male",1,1,1,0,0,1,4,"Female",0.5,1,1,5,0,0.75,4,"Female",0,657000,4000,44000,0,4000,0,4000,0,0,0,709000,52000,657000,4000,5,0.6,3.8,17.6,260,600,156000,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","XZQvXo5qT34",1,"06dc2afb-3e3a-4767-abb9-3f85e41b4039",TRUE,1,0.5,7756.31705069124,0,223680.6,96.6486258331066,0.1941,0.3882,0.875,0,0,0,2.75,0,0,0,0.125,2,0.3882,271200,40000,18000,1e+05,3000,432200,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,"Male",0.333333333333333,1,1,NA,0,0.666666666666667,2,"Female",0,0,0.5,NA,0,0.5,1,"Male",0,0,0,0,3000,3000,1e+05,12000,0,0,0,106000,106000,0,12000,5,0.2,1.2,20,116,600,69600,0,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"RWA","L06","yaHQ7ni6ar4",1,"8af3c4fe-c74d-4918-b95d-e6be131e308e",FALSE,3,0.528571428571429,303501.242396313,0,552684,64.5519185139344,0.1948,0.3896,0.333333333333333,0,0,0,NA,0.333333333333333,0,0,0.166666666666667,3,0.3896,79220,24000,75600,-2000,118500,295320,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,"Male",0.333333333333333,0.333333333333333,1,20,0,0.333333333333333,1,"Female",1,1,1,NA,0,1,2,"Male",0,104285.72,16000,25000,34000,0,-2000,2100,0,0,0,177285.72,73000,104285.72,2100,4,0.5,3,18.75,364,600,218400,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L06","YVG8nKF7bC4",1,"63a8a116-9d0e-4b63-a6d6-9a57c1dead71",TRUE,2,0.4,437674.658064516,57354,329524.8,42.9516466071707,0.0523,0.569,0.222222222222222,0.7,0,0,2.88888888888889,0.666666666666667,0.4,0.2,0.333333333333333,5,0.5039,138350,134000,11000,11000,8000,302350,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6,0,TRUE,"Male",0.333333333333333,0.333333333333333,0.5,15,0,0,NA,"Female",0.333333333333333,1,0.333333333333333,NA,0,0.333333333333333,2,"Male",0,360000,110400,115000,3500,8000,11000,1600,0,630,500,607900,247900,360000,2730,6,0.333333333333333,2.66666666666667,16.1666666666667,156,600,93600,0,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"RWA","L07","1tDK7dEA7q4",1,"fb995466-3bd4-4ca1-ae89-e1c6be6ba2bd",TRUE,1,0.5,290988.748387097,187704,338910,53.8038852859773,0.38905,0.7781,0.4,0,0,0,1.4,0,0,0,0,2,0.7781,41500,5200,2480,0,2500,51680,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,"Male",1,1,1,6,0,1,2,"Female",1,1,1,NA,0,1,2,"Male",0,255500,0,0,0,0,0,0,0,0,0,255500,0,255500,0,4,1,5,30.75,208,600,124800,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L07","3aT11RTk4H8",1,"b9454b7a-3846-4377-b4d3-c57972759ecb",TRUE,2,0.442857142857143,165759.155760369,125136,130350,44.020928588067,0.5495,0.5495,0,0,0,0,2.25,0.6,0.5,0.5,0,2,0.5495,244000,25000,1000,20000,0,290000,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,TRUE,"Male",0.333333333333333,0.666666666666667,1,NA,0.5,0,NA,"Female",0,1,1,NA,0,1,1,"Male",260714.3,0,133000,14000,0,0,20000,0,0,3900,0,427714.3,167000,260714.3,3900,4,0.25,2.25,19,208,600,124800,0,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"RWA","L07","5FTsNB6cw66",1,"16ce5aaf-3c4b-4282-8836-4d78c2b43782",TRUE,1,0.628571428571429,120217.013824885,44319,145992,54.8411182260099,0.1952,0.3904,0.857142857142857,0,0,0,1.33333333333333,0.166666666666667,0,0,0.714285714285714,2,0.3904,37700,11500,0,0,2600,51800,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,"Male",0,0,NA,NA,NA,0,NA,"Female",0.25,0.5,1,NA,0,0.5,3,"Female",0,0,3000,8300,0,0,0,7450,0,0,0,11300,11300,0,7450,5,0.2,1.6,7.2,208,600,124800,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L07","8LgQmjxaed7",1,"e3e25c2f-bda3-44e0-9244-37c016ddf34f",TRUE,2,0.514285714285714,92458.1603686636,13035,246622.2,72.7326701351447,0.21905,0.4381,0.8,0,0,0,1,0,0,0,0,2,0.4381,24000,0,30000,0,2500,56500,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,"Male",1,1,1,40,0,0,NA,"Female",0.333333333333333,0.333333333333333,1,NA,0,0.333333333333333,2,"Male",0,104285.72,0,0,0,0,0,0,0,0,0,104285.72,0,104285.72,0,4,0.5,2,14,208,600,124800,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L07","8QSNRiJbU45",1,"3da6c27a-4a3b-49ea-825f-5309ffa1d706",TRUE,2,0.542857142857143,69116.7686635945,0,466653,87.0995392599331,0.1373,0.1373,1,0,0,0,2.25,0.5,0,0,1,1,0.1373,29000,6500,3000,0,0,38500,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"Male",0.5,0.5,1,0,0,0,NA,"Female",0.333333333333333,0.666666666666667,1,0,0,0.333333333333333,4,"Male",0,438000,23000,0,0,0,0,6000,3000,0,0,461000,23000,438000,9000,5,0.4,1.6,13,208,600,124800,0,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
